train: step: 0, loss: 0.6931471824645996, acc: 0.41, recall: 0.41000000000000003, precision: 0.27017364657814097, f_beta: 0.3041632267956127
train: step: 2523, loss: 0.6924334764480591, acc: 0.45, recall: 0.45, precision: 0.439290917921321, f_beta: 0.42462600690448793
train: step: 2524, loss: 0.6943871974945068, acc: 0.42, recall: 0.42000000000000004, precision: 0.4178981937602627, f_beta: 0.4162640901771337
train: step: 2525, loss: 0.6923437714576721, acc: 0.52, recall: 0.52, precision: 0.5200320512820513, f_beta: 0.5198079231692677
train: step: 2526, loss: 0.6933596730232239, acc: 0.52, recall: 0.52, precision: 0.5201288244766505, f_beta: 0.5192307692307692
train: step: 2527, loss: 0.693712055683136, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 2528, loss: 0.6927594542503357, acc: 0.56, recall: 0.56, precision: 0.5603864734299517, f_beta: 0.5592948717948718
train: step: 2529, loss: 0.6928471326828003, acc: 0.45, recall: 0.45, precision: 0.4494949494949495, f_beta: 0.4486215538847118
train: step: 2530, loss: 0.6928759813308716, acc: 0.52, recall: 0.52, precision: 0.5202922077922079, f_beta: 0.5182657567242072
train: step: 2531, loss: 0.6929901242256165, acc: 0.53, recall: 0.53, precision: 0.5315258511979823, f_beta: 0.5242433444680635
train: step: 2532, loss: 0.6932553648948669, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4981934965877158
train: step: 2533, loss: 0.6932445764541626, acc: 0.49, recall: 0.49, precision: 0.48869289914066033, f_beta: 0.4748223663886314
train: step: 2534, loss: 0.6923942565917969, acc: 0.59, recall: 0.59, precision: 0.5900360144057624, f_beta: 0.5899589958995899
train: step: 2535, loss: 0.6933133602142334, acc: 0.49, recall: 0.49, precision: 0.48966515088879703, f_beta: 0.48583526565177937
train: step: 2536, loss: 0.6931991577148438, acc: 0.53, recall: 0.53, precision: 0.5315258511979823, f_beta: 0.5242433444680635
train: step: 2537, loss: 0.6924793720245361, acc: 0.55, recall: 0.55, precision: 0.5500200080032013, f_beta: 0.54995499549955
train: step: 2538, loss: 0.6925808191299438, acc: 0.53, recall: 0.53, precision: 0.5315258511979823, f_beta: 0.5242433444680635
train: step: 2539, loss: 0.6921910643577576, acc: 0.51, recall: 0.51, precision: 0.510508617065994, f_beta: 0.5039983804028748
train: step: 2540, loss: 0.6940752267837524, acc: 0.46, recall: 0.46, precision: 0.45833333333333337, f_beta: 0.4545454545454545
train: step: 2541, loss: 0.6943099498748779, acc: 0.46, recall: 0.45999999999999996, precision: 0.4565972222222222, f_beta: 0.44920440636474906
train: step: 2542, loss: 0.6931580305099487, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4981934965877158
train: step: 2543, loss: 0.6939577460289001, acc: 0.47, recall: 0.47, precision: 0.4699879951980792, f_beta: 0.46994699469946993
train: step: 2544, loss: 0.6925066113471985, acc: 0.54, recall: 0.54, precision: 0.5410509031198687, f_beta: 0.537037037037037
train: step: 2545, loss: 0.692775547504425, acc: 0.57, recall: 0.5700000000000001, precision: 0.5791497060153776, f_beta: 0.557203171661003
train: step: 2546, loss: 0.6930640935897827, acc: 0.46, recall: 0.46, precision: 0.45894909688013136, f_beta: 0.4565217391304348
train: step: 2547, loss: 0.6934637427330017, acc: 0.51, recall: 0.51, precision: 0.51010101010101, f_beta: 0.5087719298245614
train: step: 2548, loss: 0.6934124231338501, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 2549, loss: 0.6943154335021973, acc: 0.49, recall: 0.49, precision: 0.4898000815993472, f_beta: 0.48748869460355737
train: step: 2550, loss: 0.6932405233383179, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49000407996736023
train: step: 2551, loss: 0.6936584711074829, acc: 0.46, recall: 0.45999999999999996, precision: 0.4554367201426025, f_beta: 0.44581280788177335
train: step: 2552, loss: 0.6930989027023315, acc: 0.48, recall: 0.48000000000000004, precision: 0.47947454844006565, f_beta: 0.47665056360708535
train: step: 2553, loss: 0.6929971575737, acc: 0.54, recall: 0.54, precision: 0.5459558823529411, f_beta: 0.524596940884663
train: step: 2554, loss: 0.6926794648170471, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 2555, loss: 0.6931237578392029, acc: 0.47, recall: 0.47, precision: 0.46989160979526295, f_beta: 0.46952257031328193
train: step: 2556, loss: 0.6929057240486145, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 2557, loss: 0.6939825415611267, acc: 0.46, recall: 0.45999999999999996, precision: 0.4565972222222222, f_beta: 0.44920440636474906
train: step: 2558, loss: 0.693983256816864, acc: 0.46, recall: 0.46, precision: 0.4594155844155844, f_beta: 0.45804897631473307
train: step: 2559, loss: 0.6921248435974121, acc: 0.55, recall: 0.55, precision: 0.5536250536250535, f_beta: 0.5422642660970399
train: step: 2560, loss: 0.6922582387924194, acc: 0.51, recall: 0.51, precision: 0.510508617065994, f_beta: 0.5039983804028748
train: step: 2561, loss: 0.6920830011367798, acc: 0.54, recall: 0.54, precision: 0.5424448217317488, f_beta: 0.5332792207792207
train: step: 2562, loss: 0.6922709941864014, acc: 0.58, recall: 0.58, precision: 0.5848896434634975, f_beta: 0.5738636363636364
train: step: 2563, loss: 0.6928284168243408, acc: 0.55, recall: 0.55, precision: 0.5501806503412284, f_beta: 0.5495946351716544
train: step: 2564, loss: 0.6925906538963318, acc: 0.52, recall: 0.52, precision: 0.5208333333333334, f_beta: 0.5151515151515151
train: step: 2565, loss: 0.6931456923484802, acc: 0.45, recall: 0.45, precision: 0.449000407996736, f_beta: 0.4472917294744247
train: step: 2566, loss: 0.6919209361076355, acc: 0.56, recall: 0.56, precision: 0.56, f_beta: 0.56
train: step: 2567, loss: 0.6935955286026001, acc: 0.48, recall: 0.48, precision: 0.47996794871794873, f_beta: 0.4797919167667067
train: step: 2568, loss: 0.6938217282295227, acc: 0.51, recall: 0.51, precision: 0.5101999184006528, f_beta: 0.5075871771681238
train: step: 2569, loss: 0.6930283308029175, acc: 0.52, recall: 0.52, precision: 0.5201288244766505, f_beta: 0.5192307692307692
train: step: 2570, loss: 0.6936805248260498, acc: 0.49, recall: 0.49, precision: 0.48966515088879703, f_beta: 0.48583526565177937
train: step: 2571, loss: 0.6937119364738464, acc: 0.45, recall: 0.45, precision: 0.4434644957033017, f_beta: 0.4336319637524457
train: step: 2572, loss: 0.6931928396224976, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.46374946374946374
train: step: 2573, loss: 0.6923452019691467, acc: 0.59, recall: 0.5900000000000001, precision: 0.5909090909090908, f_beta: 0.5889724310776943
train: step: 2574, loss: 0.692287266254425, acc: 0.54, recall: 0.54, precision: 0.5405844155844155, f_beta: 0.5383380168606985
train: step: 2575, loss: 0.6935046315193176, acc: 0.45, recall: 0.44999999999999996, precision: 0.4498193496587716, f_beta: 0.44950455409868884
train: step: 2576, loss: 0.6934806704521179, acc: 0.46, recall: 0.46, precision: 0.4523809523809524, f_beta: 0.4375
train: step: 2577, loss: 0.6921871900558472, acc: 0.48, recall: 0.48, precision: 0.46875, f_beta: 0.4285714285714286
train: step: 2578, loss: 0.6938169002532959, acc: 0.44, recall: 0.44, precision: 0.43961352657004826, f_beta: 0.4391025641025641
train: step: 2579, loss: 0.6938741207122803, acc: 0.45, recall: 0.44999999999999996, precision: 0.44637494637494635, f_beta: 0.44054521411860437
train: step: 2580, loss: 0.6931188702583313, acc: 0.55, recall: 0.55, precision: 0.550999592003264, f_beta: 0.5477841422972565
train: step: 2581, loss: 0.6930754780769348, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49979991996798717
train: step: 2582, loss: 0.6925413012504578, acc: 0.56, recall: 0.56, precision: 0.5608766233766234, f_beta: 0.5584102769971899
train: step: 2583, loss: 0.6932974457740784, acc: 0.46, recall: 0.46, precision: 0.4594155844155844, f_beta: 0.45804897631473307
train: step: 2584, loss: 0.6922706365585327, acc: 0.48, recall: 0.48, precision: 0.4787775891341256, f_beta: 0.4724025974025974
train: step: 2585, loss: 0.693715512752533, acc: 0.46, recall: 0.46, precision: 0.4594155844155844, f_beta: 0.45804897631473307
train: step: 2586, loss: 0.6921078562736511, acc: 0.6, recall: 0.6, precision: 0.6085069444444444, f_beta: 0.5920032639738881
train: step: 2587, loss: 0.6937813758850098, acc: 0.44, recall: 0.44, precision: 0.4331550802139037, f_beta: 0.4252873563218391
train: step: 2588, loss: 0.6930785179138184, acc: 0.47, recall: 0.47, precision: 0.466078697421981, f_beta: 0.4542271650705386
train: step: 2589, loss: 0.6933495998382568, acc: 0.55, recall: 0.55, precision: 0.5525430853299707, f_beta: 0.5444883085332524
train: step: 2590, loss: 0.6942324042320251, acc: 0.44, recall: 0.44, precision: 0.4331550802139037, f_beta: 0.4252873563218391
train: step: 2591, loss: 0.6928593516349792, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 2592, loss: 0.6937108039855957, acc: 0.47, recall: 0.47000000000000003, precision: 0.4689954526663911, f_beta: 0.46567194273616297
train: step: 2593, loss: 0.69366854429245, acc: 0.47, recall: 0.47, precision: 0.4699879951980792, f_beta: 0.46994699469946993
train: step: 2594, loss: 0.6934368014335632, acc: 0.49, recall: 0.49, precision: 0.4899959983993597, f_beta: 0.48994899489948995
train: step: 2595, loss: 0.693877100944519, acc: 0.46, recall: 0.46, precision: 0.4523809523809524, f_beta: 0.4375
train: step: 2596, loss: 0.6921817064285278, acc: 0.53, recall: 0.53, precision: 0.5321750321750323, f_beta: 0.5219204557013528
train: step: 2597, loss: 0.6933032274246216, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 2598, loss: 0.6941064596176147, acc: 0.38, recall: 0.38, precision: 0.37684729064039413, f_beta: 0.37600644122383253
train: step: 2599, loss: 0.6941230893135071, acc: 0.39, recall: 0.39, precision: 0.3888888888888889, f_beta: 0.38847117794486213
train: step: 2600, loss: 0.6925216913223267, acc: 0.56, recall: 0.56, precision: 0.5603864734299517, f_beta: 0.5592948717948718
train: step: 2601, loss: 0.6931495070457458, acc: 0.48, recall: 0.48, precision: 0.47702205882352944, f_beta: 0.46258784621744525
train: step: 2602, loss: 0.6936812400817871, acc: 0.44, recall: 0.44, precision: 0.43912337662337664, f_beta: 0.43797671617824174
train: step: 2603, loss: 0.6927307844161987, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 2604, loss: 0.6936383247375488, acc: 0.44, recall: 0.44000000000000006, precision: 0.4375, f_beta: 0.43434343434343436
train: step: 2605, loss: 0.6930183172225952, acc: 0.6, recall: 0.6, precision: 0.6001602564102564, f_beta: 0.5998399359743898
train: step: 2606, loss: 0.6930078268051147, acc: 0.49, recall: 0.49, precision: 0.48831229546517063, f_beta: 0.47089947089947093
train: step: 2607, loss: 0.6920398473739624, acc: 0.63, recall: 0.63, precision: 0.6394251394251393, f_beta: 0.6236395076797885
train: step: 2608, loss: 0.6925190687179565, acc: 0.59, recall: 0.59, precision: 0.5965250965250966, f_beta: 0.5829518868884142
train: step: 2609, loss: 0.6929598450660706, acc: 0.49, recall: 0.49, precision: 0.48996386993175434, f_beta: 0.4895405865278751
train: step: 2610, loss: 0.6926634311676025, acc: 0.52, recall: 0.52, precision: 0.5202922077922079, f_beta: 0.5182657567242072
train: step: 2611, loss: 0.6922008395195007, acc: 0.59, recall: 0.5900000000000001, precision: 0.5917992656058751, f_beta: 0.5879811074263892
train: step: 2612, loss: 0.6932714581489563, acc: 0.48, recall: 0.48, precision: 0.4782986111111111, f_beta: 0.46960424316605465
train: step: 2613, loss: 0.6926219463348389, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49269480519480513
train: step: 2614, loss: 0.6940696239471436, acc: 0.41, recall: 0.41000000000000003, precision: 0.4096748293857888, f_beta: 0.40946852166950254
train: step: 2615, loss: 0.6934240460395813, acc: 0.47, recall: 0.47, precision: 0.46989160979526295, f_beta: 0.46952257031328193
train: step: 2616, loss: 0.693855345249176, acc: 0.48, recall: 0.48, precision: 0.47987117552334946, f_beta: 0.47916666666666663
train: step: 2617, loss: 0.6923048496246338, acc: 0.54, recall: 0.54, precision: 0.5405844155844155, f_beta: 0.5383380168606985
train: step: 2618, loss: 0.6927546858787537, acc: 0.51, recall: 0.51, precision: 0.510508617065994, f_beta: 0.5039983804028748
train: step: 2619, loss: 0.692420244216919, acc: 0.56, recall: 0.56, precision: 0.5603864734299517, f_beta: 0.5592948717948718
train: step: 2620, loss: 0.6918625831604004, acc: 0.61, recall: 0.61, precision: 0.6100440176070427, f_beta: 0.60996099609961
train: step: 2621, loss: 0.6928523182868958, acc: 0.51, recall: 0.51, precision: 0.510508617065994, f_beta: 0.5039983804028748
train: step: 2622, loss: 0.6916564702987671, acc: 0.6, recall: 0.6, precision: 0.6041666666666667, f_beta: 0.595959595959596
train: step: 2623, loss: 0.6923116445541382, acc: 0.57, recall: 0.5700000000000001, precision: 0.5707070707070707, f_beta: 0.5689223057644109
train: step: 2624, loss: 0.6930318474769592, acc: 0.51, recall: 0.51, precision: 0.5101999184006528, f_beta: 0.5075871771681238
train: step: 2625, loss: 0.6909267902374268, acc: 0.61, recall: 0.61, precision: 0.6179751179751181, f_beta: 0.6032956972841013
train: step: 2626, loss: 0.6923397779464722, acc: 0.59, recall: 0.59, precision: 0.5965250965250966, f_beta: 0.5829518868884142
train: step: 2627, loss: 0.6939846873283386, acc: 0.45, recall: 0.45, precision: 0.4246534056660639, f_beta: 0.39949776176438473
train: step: 2628, loss: 0.6924378871917725, acc: 0.55, recall: 0.55, precision: 0.550999592003264, f_beta: 0.5477841422972565
train: step: 2629, loss: 0.6916100978851318, acc: 0.61, recall: 0.6100000000000001, precision: 0.6121991024071807, f_beta: 0.6080795899909557
train: step: 2630, loss: 0.6919152736663818, acc: 0.56, recall: 0.5599999999999999, precision: 0.5651041666666667, f_beta: 0.5512035903712771
train: step: 2631, loss: 0.6932269930839539, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49919871794871795
train: step: 2632, loss: 0.6944613456726074, acc: 0.42, recall: 0.42, precision: 0.42, f_beta: 0.41999999999999993
train: step: 2633, loss: 0.691450297832489, acc: 0.67, recall: 0.6699999999999999, precision: 0.6706142111601766, f_beta: 0.6697027324592133
train: step: 2634, loss: 0.6931602358818054, acc: 0.51, recall: 0.51, precision: 0.5107250107250108, f_beta: 0.5015766453056658
train: step: 2635, loss: 0.6931381821632385, acc: 0.46, recall: 0.45999999999999996, precision: 0.45974235104669886, f_beta: 0.4591346153846153
train: step: 2636, loss: 0.6915891766548157, acc: 0.54, recall: 0.54, precision: 0.5405844155844155, f_beta: 0.5383380168606985
train: step: 2637, loss: 0.6914410591125488, acc: 0.55, recall: 0.55, precision: 0.5525430853299707, f_beta: 0.5444883085332524
train: step: 2638, loss: 0.6918448805809021, acc: 0.56, recall: 0.56, precision: 0.5689338235294117, f_beta: 0.545266639107069
train: step: 2639, loss: 0.6937165856361389, acc: 0.43, recall: 0.43, precision: 0.42307692307692313, f_beta: 0.41687979539641945
train: step: 2640, loss: 0.6924281120300293, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 2641, loss: 0.6928556561470032, acc: 0.54, recall: 0.54, precision: 0.5459558823529411, f_beta: 0.524596940884663
train: step: 2642, loss: 0.6924963593482971, acc: 0.52, recall: 0.52, precision: 0.5212224108658743, f_beta: 0.512987012987013
train: step: 2643, loss: 0.6944745779037476, acc: 0.39, recall: 0.39, precision: 0.3896025692492975, f_beta: 0.3894505054549094
train: step: 2644, loss: 0.6924765110015869, acc: 0.57, recall: 0.5700000000000001, precision: 0.5735603194619587, f_beta: 0.5647332725984411
train: step: 2645, loss: 0.6900811195373535, acc: 0.66, recall: 0.6599999999999999, precision: 0.6642036124794746, f_beta: 0.6578099838969405
train: step: 2646, loss: 0.6917724609375, acc: 0.6, recall: 0.6000000000000001, precision: 0.601461038961039, f_beta: 0.5985547972701726
train: step: 2647, loss: 0.6926775574684143, acc: 0.57, recall: 0.5700000000000001, precision: 0.5735603194619587, f_beta: 0.5647332725984411
train: step: 2648, loss: 0.6925936937332153, acc: 0.56, recall: 0.56, precision: 0.5636672325976231, f_beta: 0.5535714285714286
train: step: 2649, loss: 0.6917498707771301, acc: 0.63, recall: 0.63, precision: 0.6578436134045653, f_beta: 0.6129302228266555
train: step: 2650, loss: 0.6929119229316711, acc: 0.52, recall: 0.52, precision: 0.5202922077922079, f_beta: 0.5182657567242072
train: step: 2651, loss: 0.6926345229148865, acc: 0.51, recall: 0.51, precision: 0.5121418164157359, f_beta: 0.4873940788785438
train: step: 2652, loss: 0.6905118823051453, acc: 0.68, recall: 0.6799999999999999, precision: 0.6802884615384616, f_beta: 0.6798719487795117
train: step: 2653, loss: 0.6932286620140076, acc: 0.48, recall: 0.48, precision: 0.48, f_beta: 0.48
train: step: 2654, loss: 0.6923569440841675, acc: 0.59, recall: 0.5900000000000001, precision: 0.5903251706142112, f_beta: 0.5896306676008407
train: step: 2655, loss: 0.6929869651794434, acc: 0.45, recall: 0.45, precision: 0.4415614773258532, f_beta: 0.4294013901857039
train: step: 2656, loss: 0.6933607459068298, acc: 0.53, recall: 0.53, precision: 0.530108390204737, f_beta: 0.5295766189570613
train: step: 2657, loss: 0.6924161314964294, acc: 0.58, recall: 0.5800000000000001, precision: 0.5801282051282051, f_beta: 0.5798319327731092
train: step: 2658, loss: 0.692852795124054, acc: 0.53, recall: 0.53, precision: 0.530108390204737, f_beta: 0.5295766189570613
train: step: 2659, loss: 0.6906142234802246, acc: 0.62, recall: 0.62, precision: 0.625, f_beta: 0.6161616161616162
train: step: 2660, loss: 0.6930514574050903, acc: 0.56, recall: 0.56, precision: 0.5615763546798029, f_beta: 0.5571658615136876
train: step: 2661, loss: 0.6919670701026917, acc: 0.59, recall: 0.5900000000000001, precision: 0.5903251706142112, f_beta: 0.5896306676008407
train: step: 2662, loss: 0.6931702494621277, acc: 0.53, recall: 0.53, precision: 0.530108390204737, f_beta: 0.5295766189570613
train: step: 2663, loss: 0.6923159956932068, acc: 0.54, recall: 0.54, precision: 0.5400641025641025, f_beta: 0.5398159263705482
train: step: 2664, loss: 0.6921629905700684, acc: 0.58, recall: 0.5800000000000001, precision: 0.5805152979066023, f_beta: 0.5793269230769231
train: step: 2665, loss: 0.6898521184921265, acc: 0.71, recall: 0.71, precision: 0.7121212121212122, f_beta: 0.7092731829573935
train: step: 2666, loss: 0.6931406259536743, acc: 0.49, recall: 0.49, precision: 0.48966515088879703, f_beta: 0.48583526565177937
train: step: 2667, loss: 0.6930559277534485, acc: 0.47, recall: 0.47, precision: 0.46989160979526295, f_beta: 0.46952257031328193
train: step: 2668, loss: 0.6919313669204712, acc: 0.64, recall: 0.6399999999999999, precision: 0.6420454545454546, f_beta: 0.6386993175431553
train: step: 2669, loss: 0.6922395825386047, acc: 0.59, recall: 0.5900000000000001, precision: 0.5909090909090908, f_beta: 0.5889724310776943
train: step: 2670, loss: 0.6910688281059265, acc: 0.54, recall: 0.54, precision: 0.5405844155844155, f_beta: 0.5383380168606985
train: step: 2671, loss: 0.6905497908592224, acc: 0.64, recall: 0.64, precision: 0.640224358974359, f_beta: 0.6398559423769508
train: step: 2672, loss: 0.6887624859809875, acc: 0.7, recall: 0.7, precision: 0.7, f_beta: 0.7
train: step: 2673, loss: 0.6927217245101929, acc: 0.57, recall: 0.5700000000000001, precision: 0.5818139317438056, f_beta: 0.5538956323270049
train: step: 2674, loss: 0.6916311383247375, acc: 0.6, recall: 0.6000000000000001, precision: 0.601461038961039, f_beta: 0.5985547972701726
train: step: 2675, loss: 0.6899771094322205, acc: 0.65, recall: 0.6499999999999999, precision: 0.652998776009792, f_beta: 0.6482765551200884
train: step: 2676, loss: 0.6924384832382202, acc: 0.55, recall: 0.55, precision: 0.5525430853299707, f_beta: 0.5444883085332524
train: step: 2677, loss: 0.6924804449081421, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 2678, loss: 0.6920228600502014, acc: 0.57, recall: 0.5700000000000001, precision: 0.5723439437784208, f_beta: 0.5664885573142453
train: step: 2679, loss: 0.6923820376396179, acc: 0.55, recall: 0.55, precision: 0.5505050505050505, f_beta: 0.5488721804511277
train: step: 2680, loss: 0.6930792331695557, acc: 0.49, recall: 0.49, precision: 0.4898000815993472, f_beta: 0.48748869460355737
train: step: 2681, loss: 0.6931960582733154, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49919871794871795
train: step: 2682, loss: 0.6913794875144958, acc: 0.61, recall: 0.6100000000000001, precision: 0.6111111111111112, f_beta: 0.6090225563909775
train: step: 2683, loss: 0.693850576877594, acc: 0.44, recall: 0.44, precision: 0.44, f_beta: 0.44
train: step: 2684, loss: 0.6931824684143066, acc: 0.51, recall: 0.51, precision: 0.510989010989011, f_beta: 0.4987212276214833
train: step: 2685, loss: 0.6900079250335693, acc: 0.65, recall: 0.65, precision: 0.6505419510236852, f_beta: 0.6496847162446201
train: step: 2686, loss: 0.6931084990501404, acc: 0.53, recall: 0.53, precision: 0.5300120048019208, f_beta: 0.5299529952995299
train: step: 2687, loss: 0.6932350397109985, acc: 0.51, recall: 0.51, precision: 0.5116877045348294, f_beta: 0.4916485112563544
train: step: 2688, loss: 0.693362832069397, acc: 0.49, recall: 0.49, precision: 0.4899959983993597, f_beta: 0.48994899489948995
train: step: 2689, loss: 0.6931135654449463, acc: 0.54, recall: 0.54, precision: 0.5416666666666667, f_beta: 0.5353535353535354
train: step: 2690, loss: 0.6914150714874268, acc: 0.61, recall: 0.61, precision: 0.6136833402232327, f_beta: 0.6068152031454783
train: step: 2691, loss: 0.6912941932678223, acc: 0.55, recall: 0.55, precision: 0.5536250536250535, f_beta: 0.5422642660970399
train: step: 2692, loss: 0.6910517811775208, acc: 0.64, recall: 0.64, precision: 0.6409017713365539, f_beta: 0.639423076923077
train: step: 2693, loss: 0.6912826299667358, acc: 0.64, recall: 0.64, precision: 0.6409017713365539, f_beta: 0.639423076923077
train: step: 2694, loss: 0.6927925944328308, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 2695, loss: 0.6924735307693481, acc: 0.57, recall: 0.5700000000000001, precision: 0.5702529104777199, f_beta: 0.5696126513862476
train: step: 2696, loss: 0.6911675930023193, acc: 0.63, recall: 0.63, precision: 0.6325989392084863, f_beta: 0.6281780725555222
train: step: 2697, loss: 0.6904482841491699, acc: 0.59, recall: 0.5900000000000001, precision: 0.5909090909090908, f_beta: 0.5889724310776943
train: step: 2698, loss: 0.6912596821784973, acc: 0.63, recall: 0.63, precision: 0.6300520208083233, f_beta: 0.6299629962996299
train: step: 2699, loss: 0.6934020519256592, acc: 0.47, recall: 0.47, precision: 0.46782496782496785, f_beta: 0.4608890245142916
train: step: 2700, loss: 0.6930873990058899, acc: 0.51, recall: 0.51, precision: 0.510989010989011, f_beta: 0.4987212276214833
train: step: 2701, loss: 0.6922086477279663, acc: 0.56, recall: 0.56, precision: 0.5600961538461539, f_beta: 0.5598239295718288
train: step: 2702, loss: 0.6906557679176331, acc: 0.64, recall: 0.64, precision: 0.6485568760611206, f_beta: 0.6347402597402597
train: step: 2703, loss: 0.6914451718330383, acc: 0.57, recall: 0.5700000000000001, precision: 0.5707070707070707, f_beta: 0.5689223057644109
train: step: 2704, loss: 0.6908348202705383, acc: 0.58, recall: 0.5800000000000001, precision: 0.5919117647058824, f_beta: 0.565936337329475
train: step: 2705, loss: 0.6944466233253479, acc: 0.45, recall: 0.45, precision: 0.4494949494949495, f_beta: 0.4486215538847118
train: step: 2706, loss: 0.6924909353256226, acc: 0.53, recall: 0.53, precision: 0.5315258511979823, f_beta: 0.5242433444680635
train: step: 2707, loss: 0.6916775703430176, acc: 0.59, recall: 0.5900000000000001, precision: 0.5909090909090908, f_beta: 0.5889724310776943
train: step: 2708, loss: 0.6921703219413757, acc: 0.6, recall: 0.6000000000000001, precision: 0.601461038961039, f_beta: 0.5985547972701726
train: step: 2709, loss: 0.6917503476142883, acc: 0.59, recall: 0.5900000000000001, precision: 0.5930136420008267, f_beta: 0.5866518802298619
train: step: 2710, loss: 0.6912891864776611, acc: 0.57, recall: 0.5700000000000001, precision: 0.5713994288045696, f_beta: 0.567882624861823
train: step: 2711, loss: 0.6908450126647949, acc: 0.67, recall: 0.6699999999999999, precision: 0.6733986128110976, f_beta: 0.6683750376846548
train: step: 2712, loss: 0.6906220316886902, acc: 0.57, recall: 0.57, precision: 0.5769230769230769, f_beta: 0.5601023017902813
train: step: 2713, loss: 0.6909612417221069, acc: 0.69, recall: 0.69, precision: 0.690686471296668, f_beta: 0.6897207486738064
train: step: 2714, loss: 0.6926825046539307, acc: 0.52, recall: 0.52, precision: 0.5202922077922079, f_beta: 0.5182657567242072
train: step: 2715, loss: 0.6917852759361267, acc: 0.59, recall: 0.5900000000000001, precision: 0.5917992656058751, f_beta: 0.5879811074263892
train: step: 2716, loss: 0.6906924247741699, acc: 0.6, recall: 0.6000000000000001, precision: 0.6006441223832528, f_beta: 0.5993589743589743
train: step: 2717, loss: 0.6932055950164795, acc: 0.43, recall: 0.43, precision: 0.4150072850898494, f_beta: 0.40370331624646927
train: step: 2718, loss: 0.6906591057777405, acc: 0.57, recall: 0.57, precision: 0.5769230769230769, f_beta: 0.5601023017902813
train: step: 2719, loss: 0.6917634010314941, acc: 0.54, recall: 0.54, precision: 0.5410509031198687, f_beta: 0.537037037037037
train: step: 2720, loss: 0.6934942007064819, acc: 0.51, recall: 0.51, precision: 0.5100040016006402, f_beta: 0.50995099509951
train: step: 2721, loss: 0.6921700835227966, acc: 0.61, recall: 0.6100000000000001, precision: 0.6111111111111112, f_beta: 0.6090225563909775
train: step: 2722, loss: 0.6917884945869446, acc: 0.57, recall: 0.5700000000000001, precision: 0.5702529104777199, f_beta: 0.5696126513862476
train: step: 2723, loss: 0.6907686591148376, acc: 0.62, recall: 0.62, precision: 0.6201923076923077, f_beta: 0.6198479391756702
train: step: 2724, loss: 0.6906672716140747, acc: 0.64, recall: 0.64, precision: 0.6458333333333334, f_beta: 0.6363636363636365
train: step: 2725, loss: 0.691285252571106, acc: 0.53, recall: 0.53, precision: 0.530108390204737, f_beta: 0.5295766189570613
train: step: 2726, loss: 0.6936492323875427, acc: 0.46, recall: 0.46, precision: 0.45833333333333337, f_beta: 0.4545454545454545
train: step: 2727, loss: 0.6917473673820496, acc: 0.58, recall: 0.5800000000000001, precision: 0.5801282051282051, f_beta: 0.5798319327731092
train: step: 2728, loss: 0.6900673508644104, acc: 0.56, recall: 0.56, precision: 0.5625, f_beta: 0.5555555555555556
train: step: 2729, loss: 0.6913639307022095, acc: 0.65, recall: 0.6499999999999999, precision: 0.6515151515151515, f_beta: 0.6491228070175439
train: step: 2730, loss: 0.6917054057121277, acc: 0.62, recall: 0.62, precision: 0.6273344651952462, f_beta: 0.614448051948052
train: step: 2731, loss: 0.6905691623687744, acc: 0.66, recall: 0.6599999999999999, precision: 0.6623376623376623, f_beta: 0.6587715776796468
train: step: 2732, loss: 0.6933639645576477, acc: 0.42, recall: 0.42000000000000004, precision: 0.4198717948717949, f_beta: 0.41976790716286516
train: step: 2733, loss: 0.6932352185249329, acc: 0.52, recall: 0.52, precision: 0.5205254515599343, f_beta: 0.5169082125603865
train: step: 2734, loss: 0.6929323673248291, acc: 0.54, recall: 0.54, precision: 0.5459558823529411, f_beta: 0.524596940884663
train: step: 2735, loss: 0.692843496799469, acc: 0.49, recall: 0.49, precision: 0.4898000815993472, f_beta: 0.48748869460355737
